brokered_by,status,price,bed,bath,acre_lot,street,city,state,zip_code,house_size,prev_sold_date
89310.0,for_sale,145000.0,3.0,2.0,0.14,741165.0,Farmington,New Mexico,87401.0,1244.0,
22759.0,sold,825000.0,2.0,2.0,0.37,125469.0,Los Angeles,California,90024.0,1278.0,2021-11-09
79221.0,for_sale,302900.0,3.0,2.0,0.39,578488.0,Saint Cloud,Minnesota,56304.0,1271.0,2021-05-26
71970.0,for_sale,2150000.0,6.0,8.0,0.64,1305239.0,Baton Rouge,Louisiana,70808.0,6558.0,
58041.0,for_sale,675000.0,5.0,5.0,0.01,821155.0,Indian Point,Missouri,65616.0,2335.0,
58957.0,sold,328000.0,2.0,3.0,,406760.0,Woodbridge,Virginia,22191.0,1676.0,2021-11-17
5542.0,sold,428500.0,4.0,2.0,0.19,1002934.0,Kingman,Arizona,86401.0,2084.0,2022-02-23
10651.0,for_sale,168000.0,3.0,2.0,2.7,257333.0,Indiana,Pennsylvania,15701.0,2113.0,2021-10-18
96817.0,for_sale,725000.0,1.0,2.0,,331441.0,Annapolis,Maryland,21403.0,923.0,2020-06-29
104231.0,for_sale,1795000.0,3.0,5.0,0.34,1391.0,Portsmouth,Rhode Island,2840.0,2900.0,
14948.0,for_sale,767988.0,3.0,3.0,0.24,1411874.0,Loveland,Colorado,80538.0,4626.0,2010-06-16
10117.0,sold,240000.0,3.0,1.0,0.15,1466205.0,Easton,Maryland,21601.0,1078.0,2022-01-12
109977.0,sold,555000.0,3.0,3.0,0.14,647759.0,Patterson,California,95363.0,2658.0,2022-04-05
48625.0,sold,385500.0,4.0,3.0,0.23,350882.0,Mont Belvieu,Texas,77523.0,2707.0,2021-12-08
16829.0,for_sale,259900.0,1.0,1.0,,775738.0,Fort Lauderdale,Florida,33316.0,600.0,
46034.0,for_sale,1000000.0,3.0,4.0,,1553273.0,Plymouth,Michigan,48170.0,2749.0,
16829.0,sold,750000.0,3.0,4.0,0.07,1109616.0,Washington,District of Columbia,20018.0,1808.0,2022-03-10
10181.0,sold,195000.0,3.0,2.0,0.25,923435.0,Jonestown,Pennsylvania,17038.0,1353.0,2021-11-22
16829.0,for_sale,950000.0,4.0,3.0,0.46,1827734.0,Vienna,Virginia,22182.0,2106.0,2001-08-29
26434.0,sold,564115.0,4.0,3.0,0.33,1422243.0,Gulf Breeze,Florida,32563.0,2622.0,2022-01-05
79866.0,sold,449000.0,3.0,3.0,0.2,433706.0,Saint Augustine,Florida,32095.0,2298.0,2021-11-08
81735.0,sold,249900.0,3.0,1.0,0.28,471298.0,Williamsport,Maryland,21795.0,1196.0,2022-03-11
79420.0,for_sale,349900.0,3.0,3.0,5.85,214126.0,Union City,Tennessee,38261.0,3081.0,
77608.0,for_sale,37000.0,2.0,1.0,0.12,1147358.0,Rock Island,Illinois,61201.0,723.0,2012-08-16
106389.0,for_sale,1195000.0,6.0,6.0,0.36,1713863.0,Alpharetta,Georgia,30022.0,7433.0,
16829.0,for_sale,379000.0,1.0,1.0,,24354.0,Washington,District of Columbia,20018.0,595.0,
53016.0,for_sale,428800.0,4.0,2.0,0.14,559801.0,Lockeford,California,95237.0,1280.0,2005-10-27
10340.0,for_sale,267000.0,4.0,2.0,0.26,1539339.0,Desert Hot Springs,California,92240.0,1248.0,1986-12-30
108602.0,for_sale,217490.0,3.0,3.0,0.24,360800.0,Milner,Georgia,30257.0,1566.0,2022-07-19
49338.0,sold,199000.0,3.0,2.0,0.71,493743.0,Porter,Texas,77365.0,2233.0,2022-04-21
21198.0,sold,505760.0,4.0,4.0,0.39,1183657.0,Royse City,Texas,75189.0,3102.0,2022-03-18
91020.0,for_sale,118000.0,1.0,1.0,,449008.0,South Windsor,Connecticut,6074.0,706.0,2021-08-17
86793.0,for_sale,127400.0,2.0,1.0,0.17,537381.0,Saint Louis,Missouri,63114.0,1650.0,2021-10-21
37819.0,for_sale,299999.0,1.0,1.0,,1764714.0,Fort Lauderdale,Florida,33304.0,490.0,2001-02-22
84251.0,sold,749000.0,3.0,2.0,0.2,1079691.0,Phoenix,Arizona,85018.0,1659.0,2021-12-27
28222.0,sold,2100000.0,4.0,3.0,1.63,1068013.0,Thousand Oaks,California,91360.0,3260.0,2022-04-21
69263.0,for_sale,614900.0,3.0,3.0,0.16,1178957.0,West Haven,Utah,84401.0,3105.0,
79293.0,sold,262250.0,2.0,2.0,0.23,390529.0,Osceola,Wisconsin,54020.0,1280.0,2022-04-15
78119.0,sold,611898.0,4.0,3.0,1.0,1294518.0,Waldorf,Maryland,20601.0,3300.0,2022-02-02
70931.0,sold,205000.0,2.0,1.0,0.12,1162846.0,Tucson,Arizona,85712.0,908.0,2022-02-28
6540.0,for_sale,90000.0,4.0,2.0,0.13,254939.0,Dundalk,Maryland,21222.0,768.0,2021-01-22
79221.0,sold,225000.0,2.0,3.0,,913917.0,O'Fallon,Missouri,63366.0,1665.0,2021-11-18
74926.0,sold,720000.0,2.0,1.0,0.15,1205869.0,Orange,California,92868.0,955.0,2021-12-20
31347.0,for_sale,1222376.0,4.0,4.0,3.7,190890.0,Watertown,Minnesota,55388.0,5130.0,
52330.0,sold,299995.0,3.0,2.0,,1366253.0,Katy,Texas,77493.0,1360.0,2022-03-31
109942.0,for_sale,392000.0,4.0,3.0,0.14,1546573.0,Tucson,Arizona,85743.0,2158.0,2021-09-27
14666.0,for_sale,398000.0,5.0,3.0,3.0,1102117.0,Billings,Missouri,65610.0,3287.0,2013-07-02
47125.0,sold,1265000.0,4.0,3.0,1.26,1689610.0,Gig Harbor,Washington,98332.0,4089.0,2021-11-18
12352.0,for_sale,685000.0,2.0,2.0,1.22,1073449.0,Whittier,North Carolina,28789.0,3217.0,
104844.0,for_sale,154900.0,3.0,1.0,0.2,637492.0,Sauk Village,Illinois,60411.0,1120.0,2012-11-29
53016.0,for_sale,319900.0,3.0,3.0,0.24,1098245.0,Clarksville,Tennessee,37040.0,2019.0,2018-07-05
54293.0,ready_to_build,579727.0,4.0,,,208274.0,Darlington,Maryland,21034.0,2701.0,
57618.0,for_sale,306990.0,3.0,2.0,,546461.0,Hockley,Texas,77447.0,1682.0,
57737.0,sold,240000.0,,1.0,0.49,794942.0,New York City,New York,10017.0,300.0,2022-03-30
81348.0,sold,800000.0,4.0,4.0,0.32,411935.0,Centreville,Virginia,20120.0,3538.0,2022-01-12
40809.0,for_sale,99000.0,3.0,2.0,0.12,727296.0,Page,Arizona,86040.0,902.0,
30807.0,sold,599950.0,3.0,3.0,0.23,1069780.0,Titusville,Florida,32780.0,2523.0,2021-12-20
51518.0,sold,450000.0,3.0,2.0,0.21,268895.0,Chico,California,95973.0,1236.0,2022-04-25
71674.0,sold,530000.0,3.0,3.0,,1446948.0,Littleton,Massachusetts,1460.0,2050.0,2021-11-03
13825.0,for_sale,354900.0,3.0,2.0,0.07,458795.0,Providence,Rhode Island,2908.0,1200.0,2020-09-11
2682.0,for_sale,1699000.0,2.0,2.0,,1563877.0,Cambridge,Massachusetts,2140.0,1145.0,
81187.0,sold,519900.0,3.0,2.0,0.14,358821.0,Fontana,California,92337.0,1317.0,2022-03-15
47090.0,sold,459900.0,4.0,3.0,0.23,1338384.0,Arlington,Texas,76001.0,2472.0,2021-12-16
23270.0,for_sale,1265000.0,4.0,4.0,2.3,848007.0,Bluffton,South Carolina,29910.0,3141.0,2013-10-16
32158.0,sold,290000.0,3.0,2.0,0.12,992697.0,Orlando,Florida,32822.0,1185.0,2022-02-22
54757.0,for_sale,319985.0,3.0,2.0,0.15,1384204.0,Grottoes,Virginia,24441.0,1296.0,2022-09-15
22537.0,sold,485000.0,3.0,2.0,,447256.0,Saint Augustine,Florida,32086.0,2239.0,2022-02-18
23592.0,sold,2595000.0,2.0,2.0,,821439.0,New York City,New York,10065.0,1092.0,2022-02-16
25594.0,for_sale,684900.0,3.0,3.0,0.01,616119.0,Cocoa Beach,Florida,32931.0,2108.0,2017-05-31
81053.0,sold,597900.0,,,0.11,1170967.0,Corona,California,92879.0,1720.0,2022-03-18
46424.0,sold,443672.0,3.0,3.0,0.06,1201824.0,Carrollton,Texas,75010.0,2080.0,2022-04-28
15408.0,sold,699000.0,2.0,2.0,,567425.0,Lake Forest,California,92679.0,971.0,2022-04-13
49638.0,for_sale,489900.0,4.0,4.0,,1588119.0,Summerville,South Carolina,29486.0,2782.0,2021-12-22
73667.0,sold,200000.0,3.0,2.0,0.15,699656.0,Moore,Oklahoma,73160.0,1267.0,2022-04-11
60047.0,for_sale,735000.0,2.0,2.0,0.35,792308.0,Golden,Colorado,80401.0,2144.0,
89385.0,for_sale,456900.0,4.0,4.0,1.18,1494551.0,Cumming,Georgia,30040.0,2132.0,2022-04-08
41670.0,for_sale,134500.0,2.0,2.0,0.18,1724247.0,Baldwinsville,New York,13027.0,1196.0,2019-04-29
52658.0,sold,525000.0,4.0,4.0,5.84,1195678.0,Lagrange,Ohio,44050.0,4284.0,2022-01-28
57595.0,ready_to_build,467990.0,4.0,,,759713.0,Gallatin,Tennessee,37066.0,2155.0,
99460.0,for_sale,959000.0,3.0,3.0,,1890882.0,Destin,Florida,32541.0,1459.0,
22415.0,sold,205000.0,2.0,1.0,0.16,1802783.0,Albuquerque,New Mexico,87112.0,852.0,2022-04-07
81422.0,for_sale,270000.0,1.0,1.0,,1379117.0,Bronx,New York,10471.0,850.0,2019-07-15
22611.0,sold,320000.0,3.0,2.0,0.18,195602.0,Orlando,Florida,32824.0,1590.0,2022-01-05
20349.0,for_sale,289900.0,2.0,2.0,,1265003.0,Hinsdale,Illinois,60521.0,1195.0,2015-09-08
93149.0,sold,1175000.0,7.0,7.0,0.59,1330668.0,Evans,Georgia,30809.0,9058.0,2022-04-01
9862.0,sold,600000.0,3.0,3.0,0.14,1813748.0,McMinnville,Oregon,97128.0,2405.0,2022-02-04
15443.0,for_sale,70000.0,2.0,1.0,0.14,1087536.0,Spartanburg,South Carolina,29303.0,1152.0,
31355.0,for_sale,990000.0,2.0,3.0,,1586281.0,Edina,Minnesota,55439.0,3502.0,
85864.0,sold,119900.0,1.0,1.0,6.13,980545.0,Menlo,Georgia,30731.0,300.0,2022-03-18
75021.0,for_sale,250000.0,3.0,2.0,1.81,,Monticello,Arkansas,71655.0,2714.0,2002-02-22
71278.0,sold,650000.0,3.0,3.0,,1128756.0,North Miami Beach,Florida,33160.0,1570.0,2022-01-28
102593.0,for_sale,380000.0,3.0,2.0,0.54,562441.0,Fort Shaw,Montana,59443.0,2086.0,
107047.0,for_sale,230000.0,2.0,2.0,0.2,275585.0,Andrews,Texas,79714.0,2021.0,
87946.0,for_sale,850000.0,5.0,3.0,0.87,1110045.0,Annandale,Virginia,22003.0,2403.0,1969-03-06
15765.0,sold,269900.0,4.0,3.0,0.25,1308812.0,Jerseyville,Illinois,62052.0,2355.0,2021-11-05
52836.0,for_sale,485000.0,3.0,3.0,0.07,110303.0,Las Vegas,Nevada,89141.0,1873.0,
36843.0,for_sale,659000.0,5.0,6.0,0.09,320897.0,New Orleans,Louisiana,70116.0,3200.0,
84534.0,for_sale,1000000.0,5.0,4.0,0.2,1753244.0,Austin,Texas,78737.0,4128.0,2019-09-09
58622.0,for_sale,125000.0,4.0,2.0,,48720.0,Salem,Missouri,65560.0,1859.0,
41681.0,sold,379900.0,4.0,3.0,0.17,466508.0,Amherst,New York,14226.0,1504.0,2021-11-19
53016.0,sold,150000.0,2.0,1.0,0.14,832563.0,Sacramento,California,95815.0,816.0,2022-03-23
23592.0,sold,435000.0,3.0,2.0,0.2,1001008.0,Santa Rosa,California,95405.0,1208.0,2021-11-08
25403.0,for_sale,268000.0,4.0,3.0,0.42,1157671.0,Ooltewah,Tennessee,37363.0,1698.0,2014-08-19
3106.0,for_sale,480000.0,4.0,3.0,0.08,1519041.0,Las Vegas,Nevada,89141.0,1797.0,
53092.0,sold,525000.0,5.0,4.0,0.14,745808.0,Buford,Georgia,30519.0,3070.0,2022-03-29
59010.0,sold,875000.0,3.0,4.0,5.0,207126.0,Bristow,Virginia,20136.0,4646.0,2022-04-12
63872.0,sold,130000.0,2.0,2.0,,1231284.0,Oklahoma City,Oklahoma,73118.0,1006.0,2022-02-04
21986.0,for_sale,89900.0,3.0,2.0,1.33,1357807.0,Sparta,Georgia,31087.0,1000.0,2022-04-25
78981.0,for_sale,209900.0,3.0,2.0,10.2,668951.0,Lake City,Florida,32024.0,1572.0,2021-10-21
90744.0,sold,1550000.0,4.0,3.0,0.23,95517.0,North Tustin,California,92705.0,2626.0,2022-03-04
22803.0,sold,254900.0,4.0,3.0,0.89,1481136.0,Enid,Oklahoma,73701.0,2281.0,2022-01-24
57511.0,for_sale,99000.0,2.0,2.0,0.12,1423871.0,Tucson,Arizona,85706.0,960.0,
33968.0,for_sale,345000.0,4.0,3.0,0.23,604635.0,Tarboro,North Carolina,27886.0,3722.0,
25054.0,sold,400000.0,3.0,2.0,0.1,1341656.0,Phoenix,Arizona,85040.0,1124.0,2022-04-22
52737.0,for_sale,299000.0,3.0,2.0,0.12,339987.0,San Antonio,Texas,78253.0,1442.0,
108506.0,for_sale,383950.0,3.0,2.0,0.16,1771970.0,El Paso,Texas,79928.0,2269.0,
26112.0,for_sale,299992.0,3.0,2.0,0.18,924509.0,Garland,Texas,75044.0,2035.0,2000-03-31
98230.0,for_sale,330000.0,3.0,3.0,0.15,1045047.0,North Charleston,South Carolina,29405.0,1307.0,
53016.0,sold,340000.0,2.0,2.0,0.03,821631.0,Sterling,Virginia,20165.0,1155.0,2021-12-15
53016.0,for_sale,320000.0,3.0,2.0,0.22,219917.0,Mandeville,Louisiana,70448.0,1750.0,2017-08-15
79194.0,sold,699900.0,4.0,2.0,0.24,1828644.0,Plantation,Florida,33322.0,2323.0,2022-03-30
18860.0,sold,180000.0,2.0,1.0,0.03,1558276.0,Vadnais Heights,Minnesota,55127.0,1104.0,2022-03-15
60706.0,sold,885000.0,4.0,3.0,0.07,1297943.0,Watsonville,California,95076.0,2173.0,2022-04-29
22611.0,for_sale,1295000.0,3.0,3.0,0.04,1756489.0,San Jose,California,95128.0,1543.0,2014-08-08
61129.0,for_sale,463800.0,3.0,4.0,0.19,644318.0,North Fort Myers,Florida,33917.0,2436.0,2014-07-16
107241.0,for_sale,549000.0,4.0,3.0,0.23,701950.0,Buckeye,Arizona,85326.0,2639.0,2015-04-10
10568.0,for_sale,559500.0,2.0,3.0,,985458.0,Wilton,Connecticut,6897.0,1637.0,1995-11-17
44366.0,for_sale,315000.0,3.0,2.0,0.44,491704.0,Lincoln,Nebraska,68506.0,1924.0,
46846.0,sold,720000.0,3.0,3.0,,29431.0,Chula Vista,California,91913.0,1710.0,2022-04-01
33736.0,sold,307000.0,2.0,2.0,0.02,904536.0,Olney,Maryland,20832.0,946.0,2022-03-02
108730.0,sold,1100000.0,3.0,3.0,0.27,1415249.0,Eagle,Idaho,83616.0,2737.0,2021-12-21
87946.0,sold,249900.0,1.0,1.0,,266928.0,Herndon,Virginia,20171.0,664.0,2021-11-10
75882.0,sold,299900.0,2.0,1.0,0.12,1599485.0,Wenatchee,Washington,98801.0,1344.0,2022-03-30
109020.0,for_sale,57900.0,2.0,1.0,1.0,1643204.0,Freedom,Indiana,47431.0,960.0,
102042.0,for_sale,285000.0,3.0,2.0,0.16,191367.0,Knoxville,Tennessee,37917.0,1347.0,2019-07-17
57495.0,for_sale,288232.0,4.0,3.0,0.13,1426009.0,Bryan,Texas,77807.0,1707.0,
73274.0,sold,1749999.0,4.0,5.0,2.68,556859.0,Phoenix,Arizona,85024.0,3557.0,2022-01-27
17814.0,for_sale,340000.0,5.0,3.0,0.29,1575973.0,Ozark,Missouri,65721.0,3200.0,2010-05-28
35346.0,sold,3790000.0,3.0,2.0,0.11,31253.0,Oceanside,California,92054.0,1214.0,2022-02-14
54823.0,sold,525000.0,4.0,2.0,0.22,1674914.0,Vancouver,Washington,98685.0,1544.0,2022-03-10
22390.0,for_sale,328990.0,3.0,3.0,0.14,249095.0,Candler,North Carolina,28715.0,1856.0,
105396.0,for_sale,120000.0,4.0,2.0,0.13,1122268.0,Johnson City,New York,13790.0,2080.0,2003-09-24
30502.0,for_sale,449500.0,3.0,2.0,10.0,1763571.0,Ione,Washington,99139.0,3002.0,
52571.0,sold,849900.0,4.0,4.0,0.08,839561.0,Washington,District of Columbia,20018.0,2120.0,2021-12-30
37585.0,for_sale,615000.0,3.0,3.0,0.06,403832.0,Houston,Texas,77008.0,2494.0,2019-05-09
79395.0,for_sale,50000.0,3.0,2.0,,214123.0,Peoria,Illinois,61606.0,1553.0,
6536.0,for_sale,310000.0,1.0,1.0,0.33,473483.0,Old Fort,North Carolina,28762.0,733.0,2021-01-25
71240.0,for_sale,1242000.0,4.0,3.0,0.2,592326.0,Walnut,California,91789.0,2495.0,2022-01-19
60610.0,for_sale,244950.0,3.0,3.0,0.2,1336876.0,Vinton,Virginia,24179.0,1732.0,2017-12-08
109978.0,for_sale,3500000.0,2.0,3.0,249.5,1657123.0,Lucerne,California,95458.0,3762.0,
44084.0,sold,150000.0,1.0,2.0,2.42,737390.0,Socorro,New Mexico,87801.0,1642.0,2022-04-08
41240.0,for_sale,539700.0,5.0,3.0,,1888746.0,Moseley,Virginia,23120.0,2458.0,
91448.0,for_sale,135500.0,3.0,1.0,0.18,1591986.0,Troy,Ohio,45373.0,912.0,2015-05-13
41967.0,sold,210000.0,4.0,2.0,0.15,1792731.0,Midwest City,Oklahoma,73130.0,1525.0,2021-12-06
99497.0,sold,354900.0,3.0,2.0,0.21,1129472.0,Saint Cloud,Florida,34769.0,1587.0,2022-03-21
47740.0,sold,674250.0,4.0,4.0,1.13,112298.0,Des Moines,Iowa,50312.0,2555.0,2021-11-19
43588.0,for_sale,264900.0,3.0,2.0,0.25,189253.0,Indianapolis,Indiana,46229.0,1732.0,2018-02-23
42440.0,sold,699900.0,3.0,4.0,0.06,1533604.0,Alpharetta,Georgia,30005.0,1929.0,2022-04-01
16829.0,for_sale,309900.0,3.0,2.0,0.16,1452414.0,Capitol Heights,Maryland,20743.0,1125.0,2022-01-20
95660.0,sold,272000.0,3.0,2.0,0.59,1276816.0,Sandston,Virginia,23150.0,1672.0,2021-12-31
25909.0,for_sale,387927.0,5.0,4.0,,1173037.0,Boiling Springs,South Carolina,29316.0,2936.0,
55821.0,for_sale,200000.0,4.0,3.0,0.05,485417.0,Philadelphia,Pennsylvania,19138.0,1764.0,
31004.0,for_sale,139000.0,2.0,2.0,0.3,1696360.0,Sweetwater,Tennessee,37874.0,1152.0,2010-07-20
70271.0,for_sale,850000.0,1.0,1.0,,736048.0,Miami Beach,Florida,33139.0,760.0,2011-04-07
61945.0,for_sale,739000.0,4.0,5.0,0.36,631786.0,Land O Lakes,Florida,34637.0,3168.0,2009-04-03
78181.0,for_sale,585000.0,3.0,2.0,0.24,1617535.0,Sarasota,Florida,34231.0,1689.0,1995-05-25
52954.0,for_sale,270000.0,4.0,3.0,0.07,1516515.0,Chicago,Illinois,60629.0,1141.0,2011-07-15
24100.0,for_sale,780000.0,3.0,2.0,12.79,1047419.0,Springfield,Tennessee,37172.0,2503.0,2016-08-30
33717.0,sold,210000.0,3.0,2.0,0.13,1682178.0,Channelview,Texas,77530.0,1840.0,2022-04-08
9505.0,for_sale,329000.0,4.0,2.0,,1769414.0,Coos Bay,Oregon,97420.0,3083.0,2019-03-08
15937.0,sold,435000.0,2.0,2.0,,1054850.0,Revere,Massachusetts,2151.0,1174.0,2021-12-29
33714.0,for_sale,221000.0,4.0,2.0,0.32,731702.0,Windsor Locks,Connecticut,6096.0,1735.0,2014-03-03
8766.0,for_sale,399900.0,3.0,4.0,,1769072.0,Houston,Texas,77018.0,1806.0,
32571.0,sold,180000.0,4.0,2.0,0.15,401838.0,Garden City,Kansas,67846.0,925.0,2022-02-28
96646.0,sold,299000.0,3.0,2.0,0.15,224403.0,Gibsonton,Florida,33534.0,1515.0,2022-01-14
7201.0,sold,1200000.0,4.0,3.0,0.07,1205603.0,Savannah,Georgia,31401.0,3936.0,2022-04-01
50412.0,for_sale,1299000.0,4.0,4.0,0.63,1623061.0,Edmonds,Washington,98026.0,3997.0,2019-04-15
39402.0,for_sale,699000.0,2.0,2.0,0.1,1672132.0,Sacramento,California,95819.0,1183.0,2013-07-26
87843.0,for_sale,214900.0,3.0,2.0,2.0,1297131.0,Cedarville,New Jersey,8311.0,1764.0,1998-03-05
16829.0,for_sale,599000.0,3.0,4.0,4.74,1735891.0,Shamong,New Jersey,8088.0,3574.0,2000-09-07
39939.0,for_sale,259000.0,3.0,2.0,1.03,967517.0,Dacula,Georgia,30019.0,1620.0,2016-05-06
80201.0,sold,290000.0,3.0,1.0,0.13,1466678.0,Kelso,Washington,98626.0,1248.0,2022-04-29
78167.0,for_sale,449900.0,4.0,3.0,0.84,1058697.0,Minnetonka,Minnesota,55305.0,2470.0,2021-11-12
99801.0,sold,117900.0,2.0,1.0,0.29,67023.0,Telferner,Texas,77988.0,1176.0,2022-01-28
41679.0,for_sale,189999.0,4.0,2.0,0.09,282660.0,Niagara Falls,New York,14305.0,1248.0,2010-05-11
17179.0,ready_to_build,309020.0,3.0,,,1970349.0,Napoleon,Michigan,49261.0,1756.0,
15931.0,for_sale,344900.0,3.0,3.0,,1678828.0,Gainesville,Virginia,20155.0,2440.0,2018-07-09
22036.0,for_sale,824900.0,4.0,3.0,0.28,1777839.0,Allen,Texas,75013.0,3429.0,1999-03-23
56782.0,for_sale,939000.0,6.0,5.0,0.58,448042.0,Glenview,Illinois,60026.0,3870.0,1985-05-01
25790.0,for_sale,325990.0,3.0,2.0,0.13,1008733.0,Haines City,Florida,33844.0,1672.0,
63715.0,ready_to_build,315990.0,4.0,,,996087.0,Texas City,Texas,77591.0,2067.0,
1415.0,for_sale,399000.0,6.0,2.0,0.06,490410.0,Old Mill Basin,New York,11234.0,1814.0,1999-03-18
89583.0,for_sale,850000.0,4.0,3.0,0.16,1867340.0,Inside,New York,12866.0,2200.0,
25888.0,for_sale,324900.0,5.0,3.0,,59512.0,Gadsden,Alabama,35901.0,2618.0,
31747.0,sold,440000.0,2.0,2.0,,1630070.0,Miami,Florida,33138.0,1282.0,2022-03-18
104271.0,sold,105000.0,3.0,1.0,0.03,939252.0,Wilmington,Delaware,19802.0,1200.0,2022-03-04
77734.0,for_sale,329900.0,3.0,2.0,0.16,928003.0,Glenside,Pennsylvania,19038.0,1088.0,2018-10-30
8097.0,for_sale,769000.0,5.0,6.0,0.3,613467.0,Merion Station,Pennsylvania,19066.0,3452.0,2007-07-23
41784.0,for_sale,490000.0,3.0,2.0,0.16,553301.0,Queen Creek,Arizona,85142.0,1913.0,2018-04-04
36239.0,for_sale,339000.0,4.0,1.0,0.44,1335705.0,Forks,Washington,98331.0,1412.0,2016-09-27
78472.0,sold,135000.0,2.0,1.0,0.32,188856.0,Thonotosassa,Florida,33592.0,998.0,2021-11-30
34401.0,sold,595000.0,4.0,3.0,0.28,1358747.0,Springfield,Virginia,22151.0,1928.0,2021-12-17
78752.0,for_sale,259900.0,3.0,2.0,0.19,1234907.0,Greenfield,Wisconsin,53220.0,1212.0,2021-10-22
53194.0,for_sale,550000.0,4.0,2.0,0.24,1214810.0,Sacramento,California,95841.0,1556.0,2019-06-11
77575.0,for_sale,1450000.0,5.0,4.0,2.9,654538.0,New City,New York,10956.0,4346.0,1995-01-11
33714.0,sold,340340.0,3.0,2.0,2.5,1795493.0,East Bethel,Minnesota,55011.0,1300.0,2021-12-13
105735.0,for_sale,194900.0,1.0,1.0,,24923.0,Lincoln,Nebraska,68508.0,580.0,2022-01-11
47547.0,for_sale,999000.0,3.0,2.0,0.14,1600450.0,San Jose,California,95139.0,1462.0,1983-05-31
108211.0,for_sale,875000.0,4.0,2.0,0.13,1234769.0,Seattle,Washington,98118.0,2120.0,2017-07-11
52062.0,for_sale,300000.0,3.0,3.0,0.22,340869.0,Lee's Summit,Missouri,64063.0,2068.0,
9700.0,for_sale,565025.0,3.0,2.0,0.19,1027762.0,Cumming,Georgia,30041.0,2050.0,
35342.0,sold,175071.0,2.0,2.0,,1327010.0,Boulder,Colorado,80304.0,938.0,2022-04-29
54293.0,ready_to_build,696000.0,4.0,,,272721.0,Trappe,Pennsylvania,19426.0,2594.0,
80450.0,for_sale,339990.0,5.0,3.0,,361971.0,Statham,Georgia,30666.0,2637.0,2022-04-29
27647.0,sold,263500.0,5.0,3.0,0.32,120514.0,Denison,Iowa,51442.0,1436.0,2021-12-30
22876.0,for_sale,698500.0,3.0,2.0,0.55,355684.0,Ruidoso,New Mexico,88345.0,2069.0,
20177.0,for_sale,599675.0,5.0,4.0,0.29,575118.0,Lee's Summit,Missouri,64064.0,3330.0,2021-06-02
81158.0,for_sale,279000.0,2.0,2.0,,1499891.0,Franklin,New Jersey,8873.0,1051.0,2001-07-23
70507.0,for_sale,959900.0,5.0,6.0,,1026754.0,Millsboro,Delaware,19966.0,5141.0,
55379.0,sold,249000.0,2.0,1.0,0.39,1732532.0,Westminster,Massachusetts,1473.0,935.0,2021-12-14
71243.0,sold,525000.0,3.0,2.0,0.17,1744169.0,Glendale,Arizona,85305.0,1950.0,2022-04-08
25988.0,for_sale,402050.0,3.0,2.0,0.17,1735295.0,Palm Bay,Florida,32909.0,2034.0,
16829.0,for_sale,387000.0,1.0,1.0,,218638.0,Miami Beach,Florida,33139.0,520.0,
79374.0,sold,69900.0,2.0,2.0,0.2,1464872.0,Johnstown,Pennsylvania,15904.0,914.0,2021-12-23
95473.0,sold,879000.0,3.0,3.0,1.48,1423868.0,Los Angeles,California,90016.0,1522.0,2022-03-02
12649.0,for_sale,179000.0,3.0,2.0,0.32,20466.0,Pulaski,Tennessee,38478.0,1367.0,
78963.0,sold,164900.0,3.0,2.0,0.19,42347.0,Willmar,Minnesota,56201.0,1533.0,2021-12-02
53507.0,sold,489900.0,5.0,3.0,0.51,48672.0,Jefferson,Georgia,30549.0,3115.0,2022-03-04
87917.0,for_sale,132000.0,3.0,2.0,0.03,1636668.0,Tavares,Florida,32778.0,1140.0,
21922.0,for_sale,254900.0,2.0,2.0,,1660436.0,Naples,Florida,34112.0,1204.0,
53364.0,sold,525000.0,3.0,2.0,0.27,1324183.0,Hollywood,Florida,33023.0,2069.0,2022-01-26
22611.0,for_sale,180000.0,2.0,1.0,,851907.0,West Chester,Pennsylvania,19382.0,945.0,2021-12-06
99925.0,sold,2700000.0,6.0,6.0,130.0,1390618.0,King George,Virginia,22485.0,6365.0,2022-03-31
83829.0,for_sale,499950.0,3.0,4.0,0.31,1614222.0,Chesterfield,Virginia,23832.0,2324.0,
22611.0,for_sale,325000.0,3.0,3.0,0.11,199981.0,Royersford,Pennsylvania,19468.0,1380.0,2019-04-10
15807.0,sold,529900.0,4.0,3.0,0.14,1674039.0,North Richland Hills,Texas,76180.0,2765.0,2022-01-04
95280.0,sold,299900.0,2.0,2.0,,339292.0,Punta Gorda,Florida,33955.0,1120.0,2022-03-25
80968.0,for_sale,140000.0,4.0,2.0,0.36,1268866.0,Onalaska,Texas,77360.0,1464.0,
51868.0,for_sale,179900.0,3.0,1.0,0.26,482169.0,Bristol,Connecticut,6010.0,1018.0,2004-10-04
11223.0,sold,265000.0,3.0,1.0,0.17,1025922.0,Merced,California,95340.0,1297.0,2021-12-30
28958.0,for_sale,4150000.0,3.0,4.0,,798772.0,New York,New York,10025.0,2106.0,
66223.0,for_sale,365000.0,3.0,2.0,0.01,101358.0,Provo,Utah,84606.0,1050.0,2011-08-24
25824.0,for_sale,365000.0,3.0,2.0,0.23,1281238.0,Palm Bay,Florida,32907.0,1814.0,2020-10-14
46873.0,sold,499997.0,4.0,3.0,1.25,933545.0,Frederick,Maryland,21703.0,2288.0,2022-03-31
